model,scenario,region,variable,item,unit,year,value
aglink,baseline,nam,cons,cgr,1000 t,2000,239833.7745
aglink,baseline,nam,cons,cgr,1000 t,2010,319120.0844
aglink,baseline,nam,cons,cgr,1000 t,2020,333292.5416
aglink,baseline,nam,cons,cgr,1000 t,2030,378557.2437
aglink,baseline,nam,cons,cgr,1000 t,2040,395528.2853
aglink,baseline,nam,cons,nrm,1000 t,2000,28755.50382
aglink,baseline,nam,cons,nrm,1000 t,2010,31529.0612
aglink,baseline,nam,cons,nrm,1000 t,2020,37567.78354
aglink,baseline,nam,cons,nrm,1000 t,2030,41169.91406
aglink,baseline,nam,cons,nrm,1000 t,2040,43437.54364
aglink,baseline,nam,cons,osd,1000 t,2000,58924.32909
aglink,baseline,nam,cons,osd,1000 t,2010,60855.52344
aglink,baseline,nam,cons,osd,1000 t,2020,80289.48711
aglink,baseline,nam,cons,osd,1000 t,2030,91212.47608
aglink,baseline,nam,cons,osd,1000 t,2040,96334.0767
aglink,baseline,nam,cons,pfb,1000 t,2000,2006.828
aglink,baseline,nam,cons,pfb,1000 t,2010,851.7426715
aglink,baseline,nam,cons,pfb,1000 t,2020,522.6932218
aglink,baseline,nam,cons,pfb,1000 t,2030,519.385629
aglink,baseline,nam,cons,pfb,1000 t,2040,522.1746342
aglink,baseline,nam,cons,ric,1000 t,2000,4020.178067
aglink,baseline,nam,cons,ric,1000 t,2010,5164.682117
aglink,baseline,nam,cons,ric,1000 t,2020,5246.633276
aglink,baseline,nam,cons,ric,1000 t,2030,5710.880021
aglink,baseline,nam,cons,ric,1000 t,2040,6088.628389
aglink,baseline,nam,cons,rum,1000 t,2000,13715.04104
aglink,baseline,nam,cons,rum,1000 t,2010,13203.59114
aglink,baseline,nam,cons,rum,1000 t,2020,13796.7312
aglink,baseline,nam,cons,rum,1000 t,2030,14074.57261
aglink,baseline,nam,cons,rum,1000 t,2040,14416.37475
aglink,baseline,nam,cons,vfn,1000 t,2000,8177.705775
aglink,baseline,nam,cons,vfn,1000 t,2010,7540.649743
aglink,baseline,nam,cons,vfn,1000 t,2020,8969.354944
aglink,baseline,nam,cons,vfn,1000 t,2030,10179.739
aglink,baseline,nam,cons,vfn,1000 t,2040,11028.37248
aglink,baseline,nam,cons,wht,1000 t,2000,43704.372
aglink,baseline,nam,cons,wht,1000 t,2010,38293.864
aglink,baseline,nam,cons,wht,1000 t,2020,39275.12
aglink,baseline,nam,cons,wht,1000 t,2030,38894.3111
aglink,baseline,nam,cons,wht,1000 t,2040,39714.19236
aglink,baseline,nam,expo,cgr,1000 t,2000,61596.30341
aglink,baseline,nam,expo,cgr,1000 t,2010,56545.78156
aglink,baseline,nam,expo,cgr,1000 t,2020,83435.7574
aglink,baseline,nam,expo,cgr,1000 t,2030,67723.23518
aglink,baseline,nam,expo,cgr,1000 t,2040,67991.24953
aglink,baseline,nam,expo,nrm,1000 t,2000,4273.438881
aglink,baseline,nam,expo,nrm,1000 t,2010,7082.188665
aglink,baseline,nam,expo,nrm,1000 t,2020,9089.167481
aglink,baseline,nam,expo,nrm,1000 t,2030,8553.199799
aglink,baseline,nam,expo,nrm,1000 t,2040,8943.220202
aglink,baseline,nam,expo,osd,1000 t,2000,33394.036
aglink,baseline,nam,expo,osd,1000 t,2010,51387.24074
aglink,baseline,nam,expo,osd,1000 t,2020,78593.20898
aglink,baseline,nam,expo,osd,1000 t,2030,67681.38271
aglink,baseline,nam,expo,osd,1000 t,2040,71626.97961
aglink,baseline,nam,expo,pfb,1000 t,2000,1467.46
aglink,baseline,nam,expo,pfb,1000 t,2010,3130.01
aglink,baseline,nam,expo,pfb,1000 t,2020,3265.874948
aglink,baseline,nam,expo,pfb,1000 t,2030,3475.466872
aglink,baseline,nam,expo,pfb,1000 t,2040,4012.801022
aglink,baseline,nam,expo,ric,1000 t,2000,2566.244916
aglink,baseline,nam,expo,ric,1000 t,2010,3567.414278
aglink,baseline,nam,expo,ric,1000 t,2020,2964.426555
aglink,baseline,nam,expo,ric,1000 t,2030,2453.014054
aglink,baseline,nam,expo,ric,1000 t,2040,2711.31151
aglink,baseline,nam,expo,rum,1000 t,2000,2087.779616
aglink,baseline,nam,expo,rum,1000 t,2010,1922.036633
aglink,baseline,nam,expo,rum,1000 t,2020,2155.901984
aglink,baseline,nam,expo,rum,1000 t,2030,2385.335046
aglink,baseline,nam,expo,rum,1000 t,2040,2595.554899
aglink,baseline,nam,expo,vfn,1000 t,2000,3980.002225
aglink,baseline,nam,expo,vfn,1000 t,2010,7084.428257
aglink,baseline,nam,expo,vfn,1000 t,2020,8875.413334
aglink,baseline,nam,expo,vfn,1000 t,2030,13015.96061
aglink,baseline,nam,expo,vfn,1000 t,2040,11028.44334
aglink,baseline,nam,expo,wht,1000 t,2000,46011.592
aglink,baseline,nam,expo,wht,1000 t,2010,51265.224
aglink,baseline,nam,expo,wht,1000 t,2020,53329.872
aglink,baseline,nam,expo,wht,1000 t,2030,51902.60008
aglink,baseline,nam,expo,wht,1000 t,2040,54858.96435
aglink,baseline,nam,feed,cgr,1000 t,2000,164033.4467
aglink,baseline,nam,feed,cgr,1000 t,2010,128946.5269
aglink,baseline,nam,feed,cgr,1000 t,2020,141407.1467
aglink,baseline,nam,feed,cgr,1000 t,2030,167606.5895
aglink,baseline,nam,feed,cgr,1000 t,2040,181645.622
aglink,baseline,nam,feed,osd,1000 t,2000,768.4892777
aglink,baseline,nam,feed,osd,1000 t,2010,621.4471723
aglink,baseline,nam,feed,osd,1000 t,2020,674.7545785
aglink,baseline,nam,feed,osd,1000 t,2030,805.2582231
aglink,baseline,nam,feed,osd,1000 t,2040,876.8579898
aglink,baseline,nam,feed,vfn,1000 t,2000,964.1025454
aglink,baseline,nam,feed,vfn,1000 t,2010,407.8159375
aglink,baseline,nam,feed,vfn,1000 t,2020,1381.517932
aglink,baseline,nam,feed,vfn,1000 t,2030,1610.201063
aglink,baseline,nam,feed,vfn,1000 t,2040,1699.171037
aglink,baseline,nam,feed,wht,1000 t,2000,11614.4864
aglink,baseline,nam,feed,wht,1000 t,2010,6649.212
aglink,baseline,nam,feed,wht,1000 t,2020,6948.22
aglink,baseline,nam,feed,wht,1000 t,2030,6253.396216
aglink,baseline,nam,feed,wht,1000 t,2040,6307.667341
aglink,baseline,nam,food,cgr,1000 t,2000,8323.674919
aglink,baseline,nam,food,cgr,1000 t,2010,9010.145211
aglink,baseline,nam,food,cgr,1000 t,2020,8725.120134
aglink,baseline,nam,food,cgr,1000 t,2030,9239.782178
aglink,baseline,nam,food,cgr,1000 t,2040,9479.874986
aglink,baseline,nam,food,nrm,1000 t,2000,19951.28633
aglink,baseline,nam,food,nrm,1000 t,2010,21771.94441
aglink,baseline,nam,food,nrm,1000 t,2020,26011.39504
aglink,baseline,nam,food,nrm,1000 t,2030,28494.07573
aglink,baseline,nam,food,nrm,1000 t,2040,30128.94403
aglink,baseline,nam,food,osd,1000 t,2000,1853.425668
aglink,baseline,nam,food,osd,1000 t,2010,1946.651776
aglink,baseline,nam,food,osd,1000 t,2020,2325.97341
aglink,baseline,nam,food,osd,1000 t,2030,2118.489575
aglink,baseline,nam,food,osd,1000 t,2040,2243.343363
aglink,baseline,nam,food,ric,1000 t,2000,3420.681973
aglink,baseline,nam,food,ric,1000 t,2010,4451.592276
aglink,baseline,nam,food,ric,1000 t,2020,4501.179669
aglink,baseline,nam,food,ric,1000 t,2030,4971.370294
aglink,baseline,nam,food,ric,1000 t,2040,5302.34109
aglink,baseline,nam,food,rum,1000 t,2000,9082.284306
aglink,baseline,nam,food,rum,1000 t,2010,8753.132183
aglink,baseline,nam,food,rum,1000 t,2020,9150.221154
aglink,baseline,nam,food,rum,1000 t,2030,9330.135068
aglink,baseline,nam,food,rum,1000 t,2040,9549.688053
aglink,baseline,nam,food,vfn,1000 t,2000,5530.894656
aglink,baseline,nam,food,vfn,1000 t,2010,5760.373167
aglink,baseline,nam,food,vfn,1000 t,2020,5923.132955
aglink,baseline,nam,food,vfn,1000 t,2030,6530.762373
aglink,baseline,nam,food,vfn,1000 t,2040,7180.088633
aglink,baseline,nam,food,wht,1000 t,2000,26966.23878
aglink,baseline,nam,food,wht,1000 t,2010,26453.2889
aglink,baseline,nam,food,wht,1000 t,2020,27472.41759
aglink,baseline,nam,food,wht,1000 t,2030,28339.32762
aglink,baseline,nam,food,wht,1000 t,2040,28990.04018
aglink,baseline,nam,impo,cgr,1000 t,2000,5267.035815
aglink,baseline,nam,impo,cgr,1000 t,2010,3444.92722
aglink,baseline,nam,impo,cgr,1000 t,2020,4345.927
aglink,baseline,nam,impo,cgr,1000 t,2030,5776.968685
aglink,baseline,nam,impo,cgr,1000 t,2040,6171.516763
aglink,baseline,nam,impo,nrm,1000 t,2000,838.1825466
aglink,baseline,nam,impo,nrm,1000 t,2010,1041.07537
aglink,baseline,nam,impo,nrm,1000 t,2020,1134.920809
aglink,baseline,nam,impo,nrm,1000 t,2030,1539.9
aglink,baseline,nam,impo,nrm,1000 t,2040,1675.357588
aglink,baseline,nam,impo,osd,1000 t,2000,1223.964
aglink,baseline,nam,impo,osd,1000 t,2010,1552.024
aglink,baseline,nam,impo,osd,1000 t,2020,1913.02
aglink,baseline,nam,impo,osd,1000 t,2030,1854.756767
aglink,baseline,nam,impo,osd,1000 t,2040,1835.606222
aglink,baseline,nam,impo,pfb,1000 t,2000,80.838
aglink,baseline,nam,impo,pfb,1000 t,2010,4.16
aglink,baseline,nam,impo,pfb,1000 t,2020,1.467509212
aglink,baseline,nam,impo,pfb,1000 t,2030,1.319990916
aglink,baseline,nam,impo,pfb,1000 t,2040,1.455795352
aglink,baseline,nam,impo,ric,1000 t,2000,599.1134126
aglink,baseline,nam,impo,ric,1000 t,2010,932.9544101
aglink,baseline,nam,impo,ric,1000 t,2020,1502.426786
aglink,baseline,nam,impo,ric,1000 t,2030,1997.817009
aglink,baseline,nam,impo,ric,1000 t,2040,2393.328181
aglink,baseline,nam,impo,rum,1000 t,2000,2393.98894
aglink,baseline,nam,impo,rum,1000 t,2010,1965.425065
aglink,baseline,nam,impo,rum,1000 t,2020,2440.918714
aglink,baseline,nam,impo,rum,1000 t,2030,2289.19817
aglink,baseline,nam,impo,rum,1000 t,2040,2251.517331
aglink,baseline,nam,impo,vfn,1000 t,2000,899.4448161
aglink,baseline,nam,impo,vfn,1000 t,2010,1268.042971
aglink,baseline,nam,impo,vfn,1000 t,2020,2215.413963
aglink,baseline,nam,impo,vfn,1000 t,2030,2428.194479
aglink,baseline,nam,impo,vfn,1000 t,2040,2525.088941
aglink,baseline,nam,impo,wht,1000 t,2000,2504.3968
aglink,baseline,nam,impo,wht,1000 t,2010,2707.952
aglink,baseline,nam,impo,wht,1000 t,2020,2863.4
aglink,baseline,nam,impo,wht,1000 t,2030,3066.150868
aglink,baseline,nam,impo,wht,1000 t,2040,3352.162455
aglink,baseline,nam,land,crp,1000 ha,2000,195953.0943
aglink,baseline,nam,land,crp,1000 ha,2010,174130.7474
aglink,baseline,nam,land,crp,1000 ha,2020,172330.5512
aglink,baseline,nam,land,crp,1000 ha,2030,169368.6952
aglink,baseline,nam,land,crp,1000 ha,2040,166252.2715
aglink,baseline,nam,land,for,1000 ha,2000,651337.97
aglink,baseline,nam,land,for,1000 ha,2010,656042.21
aglink,baseline,nam,land,for,1000 ha,2020,656720.949
aglink,baseline,nam,land,for,1000 ha,2030,655584.1378
aglink,baseline,nam,land,for,1000 ha,2040,654518.4631
aglink,baseline,nam,land,grs,1000 ha,2000,279732.9057
aglink,baseline,nam,land,grs,1000 ha,2010,291140.9526
aglink,baseline,nam,land,grs,1000 ha,2020,291406.4409
aglink,baseline,nam,land,grs,1000 ha,2030,294345.8786
aglink,baseline,nam,land,grs,1000 ha,2040,297364.7857
aglink,baseline,nam,land,nld,1000 ha,2000,685727.03
aglink,baseline,nam,land,nld,1000 ha,2010,689987.09
aglink,baseline,nam,land,nld,1000 ha,2020,690843.0589
aglink,baseline,nam,land,nld,1000 ha,2030,692002.2884
aglink,baseline,nam,land,nld,1000 ha,2040,693165.4797
aglink,baseline,nam,nett,cgr,1000 t,2000,56329.26759
aglink,baseline,nam,nett,cgr,1000 t,2010,53100.85434
aglink,baseline,nam,nett,cgr,1000 t,2020,79089.8304
aglink,baseline,nam,nett,cgr,1000 t,2030,61946.2665
aglink,baseline,nam,nett,cgr,1000 t,2040,61819.73276
aglink,baseline,nam,nett,nrm,1000 t,2000,3435.256334
aglink,baseline,nam,nett,nrm,1000 t,2010,6041.113295
aglink,baseline,nam,nett,nrm,1000 t,2020,7954.246672
aglink,baseline,nam,nett,nrm,1000 t,2030,7013.299799
aglink,baseline,nam,nett,nrm,1000 t,2040,7267.862614
aglink,baseline,nam,nett,osd,1000 t,2000,32170.072
aglink,baseline,nam,nett,osd,1000 t,2010,49835.21674
aglink,baseline,nam,nett,osd,1000 t,2020,76680.18898
aglink,baseline,nam,nett,osd,1000 t,2030,65826.62594
aglink,baseline,nam,nett,osd,1000 t,2040,69791.37339
aglink,baseline,nam,nett,pfb,1000 t,2000,1386.622
aglink,baseline,nam,nett,pfb,1000 t,2010,3125.85
aglink,baseline,nam,nett,pfb,1000 t,2020,3264.407439
aglink,baseline,nam,nett,pfb,1000 t,2030,3474.146881
aglink,baseline,nam,nett,pfb,1000 t,2040,4011.345227
aglink,baseline,nam,nett,ric,1000 t,2000,1967.131504
aglink,baseline,nam,nett,ric,1000 t,2010,2634.459868
aglink,baseline,nam,nett,ric,1000 t,2020,1461.999768
aglink,baseline,nam,nett,ric,1000 t,2030,455.1970457
aglink,baseline,nam,nett,ric,1000 t,2040,317.9833294
aglink,baseline,nam,nett,rum,1000 t,2000,-306.2093237
aglink,baseline,nam,nett,rum,1000 t,2010,-43.38843185
aglink,baseline,nam,nett,rum,1000 t,2020,-285.0167301
aglink,baseline,nam,nett,rum,1000 t,2030,96.13687632
aglink,baseline,nam,nett,rum,1000 t,2040,344.0375682
aglink,baseline,nam,nett,vfn,1000 t,2000,3080.557409
aglink,baseline,nam,nett,vfn,1000 t,2010,5816.385286
aglink,baseline,nam,nett,vfn,1000 t,2020,6659.999371
aglink,baseline,nam,nett,vfn,1000 t,2030,10587.76613
aglink,baseline,nam,nett,vfn,1000 t,2040,8503.354401
aglink,baseline,nam,nett,wht,1000 t,2000,43507.1952
aglink,baseline,nam,nett,wht,1000 t,2010,48557.272
aglink,baseline,nam,nett,wht,1000 t,2020,50466.472
aglink,baseline,nam,nett,wht,1000 t,2030,48836.44921
aglink,baseline,nam,nett,wht,1000 t,2040,51506.80189
aglink,baseline,nam,othu,cgr,1000 t,2000,67476.6529
aglink,baseline,nam,othu,cgr,1000 t,2010,181163.4124
aglink,baseline,nam,othu,cgr,1000 t,2020,183160.2748
aglink,baseline,nam,othu,cgr,1000 t,2030,201710.872
aglink,baseline,nam,othu,cgr,1000 t,2040,204402.7883
aglink,baseline,nam,othu,nrm,1000 t,2000,8804.217487
aglink,baseline,nam,othu,nrm,1000 t,2010,9757.116797
aglink,baseline,nam,othu,nrm,1000 t,2020,11556.3885
aglink,baseline,nam,othu,nrm,1000 t,2030,12675.83833
aglink,baseline,nam,othu,nrm,1000 t,2040,13308.59961
aglink,baseline,nam,othu,osd,1000 t,2000,56302.41414
aglink,baseline,nam,othu,osd,1000 t,2010,58287.42449
aglink,baseline,nam,othu,osd,1000 t,2020,77288.75912
aglink,baseline,nam,othu,osd,1000 t,2030,88288.72829
aglink,baseline,nam,othu,osd,1000 t,2040,93213.87535
aglink,baseline,nam,othu,pfb,1000 t,2000,2006.828
aglink,baseline,nam,othu,pfb,1000 t,2010,851.7426715
aglink,baseline,nam,othu,pfb,1000 t,2020,522.6932218
aglink,baseline,nam,othu,pfb,1000 t,2030,519.385629
aglink,baseline,nam,othu,pfb,1000 t,2040,522.1746342
aglink,baseline,nam,othu,ric,1000 t,2000,599.4960939
aglink,baseline,nam,othu,ric,1000 t,2010,713.0898405
aglink,baseline,nam,othu,ric,1000 t,2020,745.4536074
aglink,baseline,nam,othu,ric,1000 t,2030,739.5097272
aglink,baseline,nam,othu,ric,1000 t,2040,786.2872991
aglink,baseline,nam,othu,rum,1000 t,2000,4632.756731
aglink,baseline,nam,othu,rum,1000 t,2010,4450.458956
aglink,baseline,nam,othu,rum,1000 t,2020,4646.510048
aglink,baseline,nam,othu,rum,1000 t,2030,4744.437543
aglink,baseline,nam,othu,rum,1000 t,2040,4866.686701
aglink,baseline,nam,othu,vfn,1000 t,2000,1682.708574
aglink,baseline,nam,othu,vfn,1000 t,2010,1372.460638
aglink,baseline,nam,othu,vfn,1000 t,2020,1664.704057
aglink,baseline,nam,othu,vfn,1000 t,2030,2038.775561
aglink,baseline,nam,othu,vfn,1000 t,2040,2149.112811
aglink,baseline,nam,othu,wht,1000 t,2000,5123.646824
aglink,baseline,nam,othu,wht,1000 t,2010,5191.363105
aglink,baseline,nam,othu,wht,1000 t,2020,4854.482412
aglink,baseline,nam,othu,wht,1000 t,2030,4301.587263
aglink,baseline,nam,othu,wht,1000 t,2040,4416.484841
aglink,baseline,nam,prod,cgr,1000 t,2000,297218.9102
aglink,baseline,nam,prod,cgr,1000 t,2010,352652.5838
aglink,baseline,nam,prod,cgr,1000 t,2020,402204.07
aglink,baseline,nam,prod,cgr,1000 t,2030,441497.837
aglink,baseline,nam,prod,cgr,1000 t,2040,458230.8771
aglink,baseline,nam,prod,dry,1000 t,2000,84132.27789
aglink,baseline,nam,prod,dry,1000 t,2010,95923.536
aglink,baseline,nam,prod,dry,1000 t,2020,112001.9345
aglink,baseline,nam,prod,dry,1000 t,2030,126057.3813
aglink,baseline,nam,prod,dry,1000 t,2040,141554.376
aglink,baseline,nam,prod,nrm,1000 t,2000,32186.0777
aglink,baseline,nam,prod,nrm,1000 t,2010,37599.02167
aglink,baseline,nam,prod,nrm,1000 t,2020,45367.86426
aglink,baseline,nam,prod,nrm,1000 t,2030,48193.57941
aglink,baseline,nam,prod,nrm,1000 t,2040,50713.98298
aglink,baseline,nam,prod,osd,1000 t,2000,88643.32909
aglink,baseline,nam,prod,osd,1000 t,2010,111666.8641
aglink,baseline,nam,prod,osd,1000 t,2020,145617.6561
aglink,baseline,nam,prod,osd,1000 t,2030,157193.1018
aglink,baseline,nam,prod,osd,1000 t,2040,166250.0432
aglink,baseline,nam,prod,pfb,1000 t,2000,3742.250365
aglink,baseline,nam,prod,pfb,1000 t,2010,3941.686096
aglink,baseline,nam,prod,pfb,1000 t,2020,3180.956355
aglink,baseline,nam,prod,pfb,1000 t,2030,4015.226169
aglink,baseline,nam,prod,pfb,1000 t,2040,4558.790206
aglink,baseline,nam,prod,ric,1000 t,2000,6023.563223
aglink,baseline,nam,prod,ric,1000 t,2010,7674.676203
aglink,baseline,nam,prod,ric,1000 t,2020,7182.183612
aglink,baseline,nam,prod,ric,1000 t,2030,6167.628899
aglink,baseline,nam,prod,ric,1000 t,2040,6415.977047
aglink,baseline,nam,prod,rum,1000 t,2000,13455.90856
aglink,baseline,nam,prod,rum,1000 t,2010,13166.82229
aglink,baseline,nam,prod,rum,1000 t,2020,13547.7616
aglink,baseline,nam,prod,rum,1000 t,2030,14170.9118
aglink,baseline,nam,prod,rum,1000 t,2040,14760.4757
aglink,baseline,nam,prod,sgc,1000 t,2000,61450.59267
aglink,baseline,nam,prod,sgc,1000 t,2010,52850.37503
aglink,baseline,nam,prod,sgc,1000 t,2020,62805.30971
aglink,baseline,nam,prod,sgc,1000 t,2030,64199.06139
aglink,baseline,nam,prod,sgc,1000 t,2040,67891.48426
aglink,baseline,nam,prod,vfn,1000 t,2000,11744.26318
aglink,baseline,nam,prod,vfn,1000 t,2010,12963.03503
aglink,baseline,nam,prod,vfn,1000 t,2020,15829.35432
aglink,baseline,nam,prod,vfn,1000 t,2030,20465.8912
aglink,baseline,nam,prod,vfn,1000 t,2040,19264.847
aglink,baseline,nam,prod,wht,1000 t,2000,87178.1912
aglink,baseline,nam,prod,wht,1000 t,2010,83365.312
aglink,baseline,nam,prod,wht,1000 t,2020,85188.048
aglink,baseline,nam,prod,wht,1000 t,2030,88335.03326
aglink,baseline,nam,prod,wht,1000 t,2040,91302.41929
aglink,baseline,nam,yild,cgr,t/ha,2000,6.971424102
aglink,baseline,nam,yild,cgr,t/ha,2010,8.575445343
aglink,baseline,nam,yild,cgr,t/ha,2020,9.502993036
aglink,baseline,nam,yild,cgr,t/ha,2030,10.14038813
aglink,baseline,nam,yild,cgr,t/ha,2040,10.50400678
aglink,baseline,nam,yild,dry,t/ha,2000,15.76740144
aglink,baseline,nam,yild,dry,t/ha,2010,18.3388486
aglink,baseline,nam,yild,dry,t/ha,2020,21.81768698
aglink,baseline,nam,yild,dry,t/ha,2030,24.83999403
aglink,baseline,nam,yild,dry,t/ha,2040,27.33240609
aglink,baseline,nam,yild,osd,t/ha,2000,2.361199202
aglink,baseline,nam,yild,osd,t/ha,2010,2.706404679
aglink,baseline,nam,yild,osd,t/ha,2020,3.181276531
aglink,baseline,nam,yild,osd,t/ha,2030,3.27010326
aglink,baseline,nam,yild,osd,t/ha,2040,3.484568333
aglink,baseline,nam,yild,pfb,t/ha,2000,0.708440283
aglink,baseline,nam,yild,pfb,t/ha,2010,0.910399
aglink,baseline,nam,yild,pfb,t/ha,2020,0.950458037
aglink,baseline,nam,yild,pfb,t/ha,2030,1.050834241
aglink,baseline,nam,yild,pfb,t/ha,2040,1.169692031
aglink,baseline,nam,yild,ric,t/ha,2000,4.897827885
aglink,baseline,nam,yild,ric,t/ha,2010,5.23880505
aglink,baseline,nam,yild,ric,t/ha,2020,5.837994299
aglink,baseline,nam,yild,ric,t/ha,2030,5.834357778
aglink,baseline,nam,yild,ric,t/ha,2040,6.204043245
aglink,baseline,nam,yild,sgc,t/ha,2000,62.07130573
aglink,baseline,nam,yild,sgc,t/ha,2010,64.99459654
aglink,baseline,nam,yild,sgc,t/ha,2020,74.52254296
aglink,baseline,nam,yild,sgc,t/ha,2030,81.29599394
aglink,baseline,nam,yild,sgc,t/ha,2040,86.50981892
aglink,baseline,nam,yild,vfn,t/ha,2000,2.969420743
aglink,baseline,nam,yild,vfn,t/ha,2010,2.651502714
aglink,baseline,nam,yild,vfn,t/ha,2020,2.794981808
aglink,baseline,nam,yild,vfn,t/ha,2030,2.814629899
aglink,baseline,nam,yild,vfn,t/ha,2040,3.094272591
aglink,baseline,nam,yild,wht,t/ha,2000,2.695370224
aglink,baseline,nam,yild,wht,t/ha,2010,3.024953858
aglink,baseline,nam,yild,wht,t/ha,2020,3.41979466
aglink,baseline,nam,yild,wht,t/ha,2030,3.520050317
aglink,baseline,nam,yild,wht,t/ha,2040,3.621290831
aglink,baseline,oam,area,cgr,1000 ha,2000,28990.14768
aglink,baseline,oam,area,cgr,1000 ha,2010,30894.2929
aglink,baseline,oam,area,cgr,1000 ha,2020,41431.13312
aglink,baseline,oam,area,cgr,1000 ha,2030,46578.84089
aglink,baseline,oam,area,cgr,1000 ha,2040,49035.0632
aglink,baseline,oam,area,grs,1000 ha,2000,431879.1523
aglink,baseline,oam,area,grs,1000 ha,2010,412663.7453
aglink,baseline,oam,area,grs,1000 ha,2020,400622.5439
aglink,baseline,oam,area,grs,1000 ha,2030,398879.8631
aglink,baseline,oam,area,grs,1000 ha,2040,399785.7979
aglink,baseline,oam,area,osd,1000 ha,2000,26915.64304
aglink,baseline,oam,area,osd,1000 ha,2010,45440.24538
aglink,baseline,oam,area,osd,1000 ha,2020,58804.09961
aglink,baseline,oam,area,osd,1000 ha,2030,62280.19843
aglink,baseline,oam,area,osd,1000 ha,2040,61654.74029
aglink,baseline,oam,area,pfb,1000 ha,2000,1457.02296
